,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1974,0.8,0.355,6,-10.47,0,0.0895,0.616,0.0,0.118,0.253,145.929,audio_features,7dNwJbsT0sg1le5kVugGJb,spotify:track:7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,228493,4
1975,0.862,0.5,2,-6.875,1,0.276,0.232,0.0,0.657,0.697,76.992,audio_features,4ziiAuFyXiY1HNSLGM1xv8,spotify:track:4ziiAuFyXiY1HNSLGM1xv8,https://api.spotify.com/v1/tracks/4ziiAuFyXiY1HNSLGM1xv8,https://api.spotify.com/v1/audio-analysis/4ziiAuFyXiY1HNSLGM1xv8,203486,4
1976,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,audio_features,7pk3EpFtmsOdj8iUhjmeCM,spotify:track:7pk3EpFtmsOdj8iUhjmeCM,https://api.spotify.com/v1/tracks/7pk3EpFtmsOdj8iUhjmeCM,https://api.spotify.com/v1/audio-analysis/7pk3EpFtmsOdj8iUhjmeCM,209453,4
1977,0.634,0.683,8,-6.646,1,0.0653,0.595,7.88e-06,0.147,0.637,179.961,audio_features,2K9Kt5FZAcKgAj1MzpmR7F,spotify:track:2K9Kt5FZAcKgAj1MzpmR7F,https://api.spotify.com/v1/tracks/2K9Kt5FZAcKgAj1MzpmR7F,https://api.spotify.com/v1/audio-analysis/2K9Kt5FZAcKgAj1MzpmR7F,207040,4
1978,0.645,0.821,11,-3.679,1,0.213,0.0492,0.0,0.193,0.844,179.968,audio_features,2DAULesb1U4Qz4FSTZpEUJ,spotify:track:2DAULesb1U4Qz4FSTZpEUJ,https://api.spotify.com/v1/tracks/2DAULesb1U4Qz4FSTZpEUJ,https://api.spotify.com/v1/audio-analysis/2DAULesb1U4Qz4FSTZpEUJ,250837,4
1979,0.808,0.611,0,-3.221,0,0.0663,0.683,0.00638,0.114,0.172,116.011,audio_features,1JxhrUWZjuI8AOjDJ1JpMN,spotify:track:1JxhrUWZjuI8AOjDJ1JpMN,https://api.spotify.com/v1/tracks/1JxhrUWZjuI8AOjDJ1JpMN,https://api.spotify.com/v1/audio-analysis/1JxhrUWZjuI8AOjDJ1JpMN,257384,4
1980,0.831,0.73,6,-3.714,1,0.0573,0.225,0.0,0.0679,0.492,94.009,audio_features,4F85m7YhgAsifa91zamuvt,spotify:track:4F85m7YhgAsifa91zamuvt,https://api.spotify.com/v1/tracks/4F85m7YhgAsifa91zamuvt,https://api.spotify.com/v1/audio-analysis/4F85m7YhgAsifa91zamuvt,229853,4
1981,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,audio_features,7rwX0O3RlxqqIjQM8evm5E,spotify:track:7rwX0O3RlxqqIjQM8evm5E,https://api.spotify.com/v1/tracks/7rwX0O3RlxqqIjQM8evm5E,https://api.spotify.com/v1/audio-analysis/7rwX0O3RlxqqIjQM8evm5E,311726,4
1982,0.805,0.562,7,-3.117,0,0.105,0.125,4.96e-06,0.148,0.767,172.094,audio_features,3ZG8N7aWw2meb6UrI5ZmnZ,spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ,https://api.spotify.com/v1/tracks/3ZG8N7aWw2meb6UrI5ZmnZ,https://api.spotify.com/v1/audio-analysis/3ZG8N7aWw2meb6UrI5ZmnZ,184255,4
1983,0.661,0.807,9,-4.571,0,0.109,0.345,0.0,0.247,0.764,175.881,audio_features,79vQwfnfuQFaGuROR55se3,spotify:track:79vQwfnfuQFaGuROR55se3,https://api.spotify.com/v1/tracks/79vQwfnfuQFaGuROR55se3,https://api.spotify.com/v1/audio-analysis/79vQwfnfuQFaGuROR55se3,179661,4
1984,0.799,0.69,7,-7.252,1,0.1,0.282,0.001,0.143,0.682,106.034,audio_features,0GmiGIxXDNrePrHBpijYDp,spotify:track:0GmiGIxXDNrePrHBpijYDp,https://api.spotify.com/v1/tracks/0GmiGIxXDNrePrHBpijYDp,https://api.spotify.com/v1/audio-analysis/0GmiGIxXDNrePrHBpijYDp,352442,4
1985,0.565,0.629,7,-5.516,1,0.0595,0.37,0.0,0.217,0.344,167.961,audio_features,7ch7IMYm9DaujSfI1ToSzu,spotify:track:7ch7IMYm9DaujSfI1ToSzu,https://api.spotify.com/v1/tracks/7ch7IMYm9DaujSfI1ToSzu,https://api.spotify.com/v1/audio-analysis/7ch7IMYm9DaujSfI1ToSzu,215133,4
1986,0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,audio_features,2ktoFujjJtantyMoVdBJlX,spotify:track:2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX,https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX,256418,4
1987,0.875,0.909,9,-3.558,1,0.076,0.14,0.00185,0.0616,0.524,119.999,audio_features,4phvdPGXE8MGXsTBhqB5ht,spotify:track:4phvdPGXE8MGXsTBhqB5ht,https://api.spotify.com/v1/tracks/4phvdPGXE8MGXsTBhqB5ht,https://api.spotify.com/v1/audio-analysis/4phvdPGXE8MGXsTBhqB5ht,305526,4
1988,0.802,0.839,7,-4.294,0,0.0593,0.463,5.29e-05,0.117,0.858,94.997,audio_features,4wFgr8CUdWFXtqLHSLdhNj,spotify:track:4wFgr8CUdWFXtqLHSLdhNj,https://api.spotify.com/v1/tracks/4wFgr8CUdWFXtqLHSLdhNj,https://api.spotify.com/v1/audio-analysis/4wFgr8CUdWFXtqLHSLdhNj,194933,4
1989,0.834,0.808,11,-2.597,1,0.0542,0.0569,0.00052,0.222,0.829,104.026,audio_features,4gqMVEJSaL5nNeKj5WmVoT,spotify:track:4gqMVEJSaL5nNeKj5WmVoT,https://api.spotify.com/v1/tracks/4gqMVEJSaL5nNeKj5WmVoT,https://api.spotify.com/v1/audio-analysis/4gqMVEJSaL5nNeKj5WmVoT,198453,4
1990,0.749,0.798,1,-6.247,0,0.224,0.0202,0.0,0.281,0.627,126.027,audio_features,75Ri7FKclq7pFBc5bIK0sC,spotify:track:75Ri7FKclq7pFBc5bIK0sC,https://api.spotify.com/v1/tracks/75Ri7FKclq7pFBc5bIK0sC,https://api.spotify.com/v1/audio-analysis/75Ri7FKclq7pFBc5bIK0sC,205714,4
1991,0.8,0.74,10,-4.52,0,0.0479,0.184,0.0,0.0558,0.775,90.035,audio_features,7BuHdm4lQqcyG3qTwdkxus,spotify:track:7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus,https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus,226200,4
1992,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,audio_features,2ksOAxtIxY8yElEWw8RhgK,spotify:track:2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/tracks/2ksOAxtIxY8yElEWw8RhgK,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4
1993,0.77,0.612,9,-7.755,0,0.086,0.0789,0.0,0.153,0.63,90.02,audio_features,7cIkMEpDhT7Vpw1FHOQqKC,spotify:track:7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/tracks/7cIkMEpDhT7Vpw1FHOQqKC,https://api.spotify.com/v1/audio-analysis/7cIkMEpDhT7Vpw1FHOQqKC,212161,4
1994,0.695,0.719,2,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,audio_features,40rXWke6SnXiGkSmaT8ZUr,spotify:track:40rXWke6SnXiGkSmaT8ZUr,https://api.spotify.com/v1/tracks/40rXWke6SnXiGkSmaT8ZUr,https://api.spotify.com/v1/audio-analysis/40rXWke6SnXiGkSmaT8ZUr,175187,4
1995,0.754,0.702,7,-5.54,1,0.0994,0.18,0.0,0.123,0.53,159.898,audio_features,1WM8ow5z3QyLEB5br1u7Y5,spotify:track:1WM8ow5z3QyLEB5br1u7Y5,https://api.spotify.com/v1/tracks/1WM8ow5z3QyLEB5br1u7Y5,https://api.spotify.com/v1/audio-analysis/1WM8ow5z3QyLEB5br1u7Y5,207107,4
1996,0.848,0.825,4,-4.177,0,0.0897,0.393,0.0,0.0498,0.803,102.047,audio_features,1Bo5CD2Tg8di5QSJHEoHmZ,spotify:track:1Bo5CD2Tg8di5QSJHEoHmZ,https://api.spotify.com/v1/tracks/1Bo5CD2Tg8di5QSJHEoHmZ,https://api.spotify.com/v1/audio-analysis/1Bo5CD2Tg8di5QSJHEoHmZ,202693,4
1997,0.756,0.56,8,-5.707,1,0.0506,0.564,0.0,0.114,0.562,124.045,audio_features,1pjtACglCwy4rOcK5CkbaJ,spotify:track:1pjtACglCwy4rOcK5CkbaJ,https://api.spotify.com/v1/tracks/1pjtACglCwy4rOcK5CkbaJ,https://api.spotify.com/v1/audio-analysis/1pjtACglCwy4rOcK5CkbaJ,176129,4
1998,0.434,0.314,10,-7.78,0,0.0577,0.786,0.0,0.163,0.347,175.077,audio_features,3xEozpt8pAptvpH69iJhOw,spotify:track:3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/tracks/3xEozpt8pAptvpH69iJhOw,https://api.spotify.com/v1/audio-analysis/3xEozpt8pAptvpH69iJhOw,178160,4
1999,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,audio_features,6KuqAtoeVzxAYOaMveLNpH,spotify:track:6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,200480,4
2000,0.432,0.503,2,-7.747,1,0.302,0.0657,5.76e-05,0.18,0.227,75.986,audio_features,2wAsxZswEpr9nNQAg7iaC3,spotify:track:2wAsxZswEpr9nNQAg7iaC3,https://api.spotify.com/v1/tracks/2wAsxZswEpr9nNQAg7iaC3,https://api.spotify.com/v1/audio-analysis/2wAsxZswEpr9nNQAg7iaC3,247735,3
2001,0.691,0.616,11,-5.111,0,0.139,0.449,0.0222,0.116,0.518,74.626,audio_features,6KErgd0uBrgpytmz5s5Vrh,spotify:track:6KErgd0uBrgpytmz5s5Vrh,https://api.spotify.com/v1/tracks/6KErgd0uBrgpytmz5s5Vrh,https://api.spotify.com/v1/audio-analysis/6KErgd0uBrgpytmz5s5Vrh,175386,3
2002,0.781,0.62,10,-6.384,1,0.0299,0.467,0.000669,0.117,0.703,105.003,audio_features,7qSOCq2O7YHcXEkpHdXiI1,spotify:track:7qSOCq2O7YHcXEkpHdXiI1,https://api.spotify.com/v1/tracks/7qSOCq2O7YHcXEkpHdXiI1,https://api.spotify.com/v1/audio-analysis/7qSOCq2O7YHcXEkpHdXiI1,221861,4
2003,0.585,0.697,10,-6.805,0,0.198,0.15,0.0,0.113,0.449,170.04,audio_features,6D4YAqz6x3f8fIsI4xlcO0,spotify:track:6D4YAqz6x3f8fIsI4xlcO0,https://api.spotify.com/v1/tracks/6D4YAqz6x3f8fIsI4xlcO0,https://api.spotify.com/v1/audio-analysis/6D4YAqz6x3f8fIsI4xlcO0,152664,4
2004,0.877,0.819,4,-3.421,0,0.131,0.156,1.17e-05,0.0828,0.663,99.99,audio_features,3RSd3qC15PUKFQ8YCxp9MQ,spotify:track:3RSd3qC15PUKFQ8YCxp9MQ,https://api.spotify.com/v1/tracks/3RSd3qC15PUKFQ8YCxp9MQ,https://api.spotify.com/v1/audio-analysis/3RSd3qC15PUKFQ8YCxp9MQ,159660,4
2005,0.408,0.88,10,-6.587,0,0.0896,0.00795,0.213,0.0639,0.294,153.388,audio_features,0S8KKL4s5y1SSVkv3tkx0K,spotify:track:0S8KKL4s5y1SSVkv3tkx0K,https://api.spotify.com/v1/tracks/0S8KKL4s5y1SSVkv3tkx0K,https://api.spotify.com/v1/audio-analysis/0S8KKL4s5y1SSVkv3tkx0K,146000,5
2006,0.805,0.601,6,-7.031,1,0.0398,0.24,0.0,0.0896,0.457,97.045,audio_features,2QhnzUh8cQYP7tyq3WW6Ih,spotify:track:2QhnzUh8cQYP7tyq3WW6Ih,https://api.spotify.com/v1/tracks/2QhnzUh8cQYP7tyq3WW6Ih,https://api.spotify.com/v1/audio-analysis/2QhnzUh8cQYP7tyq3WW6Ih,206878,4
2007,0.721,0.879,7,-2.54,0,0.11,0.185,0.0,0.106,0.704,95.962,audio_features,5E4Bf7bSw3VVaX2qymkStJ,spotify:track:5E4Bf7bSw3VVaX2qymkStJ,https://api.spotify.com/v1/tracks/5E4Bf7bSw3VVaX2qymkStJ,https://api.spotify.com/v1/audio-analysis/5E4Bf7bSw3VVaX2qymkStJ,198750,4
2008,0.411,0.641,1,-6.775,0,0.204,0.0198,0.0,0.0915,0.471,89.959,audio_features,7Ly8ztlK8JAAo5qegB90fO,spotify:track:7Ly8ztlK8JAAo5qegB90fO,https://api.spotify.com/v1/tracks/7Ly8ztlK8JAAo5qegB90fO,https://api.spotify.com/v1/audio-analysis/7Ly8ztlK8JAAo5qegB90fO,206923,4
2009,0.77,0.688,2,-6.121,1,0.0449,0.371,0.0,0.367,0.688,100.028,audio_features,3eVawWPgMeCZCp6ydblt1a,spotify:track:3eVawWPgMeCZCp6ydblt1a,https://api.spotify.com/v1/tracks/3eVawWPgMeCZCp6ydblt1a,https://api.spotify.com/v1/audio-analysis/3eVawWPgMeCZCp6ydblt1a,138948,4
2010,0.717,0.721,8,-3.361,1,0.0536,0.0634,0.302,0.0816,0.484,94.029,audio_features,30ICXu0vVvOTXrhzGIX1Sn,spotify:track:30ICXu0vVvOTXrhzGIX1Sn,https://api.spotify.com/v1/tracks/30ICXu0vVvOTXrhzGIX1Sn,https://api.spotify.com/v1/audio-analysis/30ICXu0vVvOTXrhzGIX1Sn,180638,4
2011,0.607,0.625,10,-8.405,0,0.115,0.381,0.0,0.382,0.549,137.977,audio_features,1rtAXpcYFyAdotcDJXvrgf,spotify:track:1rtAXpcYFyAdotcDJXvrgf,https://api.spotify.com/v1/tracks/1rtAXpcYFyAdotcDJXvrgf,https://api.spotify.com/v1/audio-analysis/1rtAXpcYFyAdotcDJXvrgf,167826,4
2012,0.701,0.681,5,-6.074,0,0.197,0.161,0.0,0.301,0.309,179.92,audio_features,15USIPev3uyB2pR1PFPmbg,spotify:track:15USIPev3uyB2pR1PFPmbg,https://api.spotify.com/v1/tracks/15USIPev3uyB2pR1PFPmbg,https://api.spotify.com/v1/audio-analysis/15USIPev3uyB2pR1PFPmbg,214000,4
2013,0.788,0.825,10,-2.192,0,0.146,0.0274,7.18e-05,0.158,0.937,160.027,audio_features,6Hy0Oa6k5asXoConmlsFx5,spotify:track:6Hy0Oa6k5asXoConmlsFx5,https://api.spotify.com/v1/tracks/6Hy0Oa6k5asXoConmlsFx5,https://api.spotify.com/v1/audio-analysis/6Hy0Oa6k5asXoConmlsFx5,155610,4
2014,0.747,0.883,7,-4.835,1,0.0695,0.125,0.0,0.163,0.546,110.023,audio_features,55LAqV9QI646d9dIrMW27o,spotify:track:55LAqV9QI646d9dIrMW27o,https://api.spotify.com/v1/tracks/55LAqV9QI646d9dIrMW27o,https://api.spotify.com/v1/audio-analysis/55LAqV9QI646d9dIrMW27o,202671,4
2015,0.739,0.93,1,-3.529,1,0.0344,0.186,0.0,0.139,0.878,89.988,audio_features,57N9TPoJWdBfypXmWWlOAS,spotify:track:57N9TPoJWdBfypXmWWlOAS,https://api.spotify.com/v1/tracks/57N9TPoJWdBfypXmWWlOAS,https://api.spotify.com/v1/audio-analysis/57N9TPoJWdBfypXmWWlOAS,216333,4
2016,0.756,0.745,9,-4.574,0,0.064,0.349,0.0,0.1,0.77,95.042,audio_features,2LeuQAK3uhfk0IXwDzELwr,spotify:track:2LeuQAK3uhfk0IXwDzELwr,https://api.spotify.com/v1/tracks/2LeuQAK3uhfk0IXwDzELwr,https://api.spotify.com/v1/audio-analysis/2LeuQAK3uhfk0IXwDzELwr,176842,4
2017,0.589,0.53,5,-7.228,0,0.29,0.33,0.0,0.0925,0.309,103.082,audio_features,0eyJgV1QAaD9Wx2ZYPazHV,spotify:track:0eyJgV1QAaD9Wx2ZYPazHV,https://api.spotify.com/v1/tracks/0eyJgV1QAaD9Wx2ZYPazHV,https://api.spotify.com/v1/audio-analysis/0eyJgV1QAaD9Wx2ZYPazHV,181752,4
2018,0.701,0.75,9,-8.505,0,0.0745,0.173,0.000209,0.0723,0.686,149.965,audio_features,74QeUWbmPFJQTgu8Hzym5I,spotify:track:74QeUWbmPFJQTgu8Hzym5I,https://api.spotify.com/v1/tracks/74QeUWbmPFJQTgu8Hzym5I,https://api.spotify.com/v1/audio-analysis/74QeUWbmPFJQTgu8Hzym5I,165195,4
2019,0.786,0.51,7,-6.029,0,0.162,0.149,0.0,0.104,0.338,97.167,audio_features,1uDmSChGWdJ3AkFiP3mdXO,spotify:track:1uDmSChGWdJ3AkFiP3mdXO,https://api.spotify.com/v1/tracks/1uDmSChGWdJ3AkFiP3mdXO,https://api.spotify.com/v1/audio-analysis/1uDmSChGWdJ3AkFiP3mdXO,155876,4
2020,0.717,0.855,6,-4.01,0,0.0362,0.0447,0.0,0.26,0.924,95.976,audio_features,1au64vRY2ApjoQKHWW1VtL,spotify:track:1au64vRY2ApjoQKHWW1VtL,https://api.spotify.com/v1/tracks/1au64vRY2ApjoQKHWW1VtL,https://api.spotify.com/v1/audio-analysis/1au64vRY2ApjoQKHWW1VtL,230867,4
2021,0.849,0.919,10,-2.931,1,0.0644,0.165,3.57e-05,0.121,0.949,119.999,audio_features,3vRUXTViyXvIIzPqx8G2PY,spotify:track:3vRUXTViyXvIIzPqx8G2PY,https://api.spotify.com/v1/tracks/3vRUXTViyXvIIzPqx8G2PY,https://api.spotify.com/v1/audio-analysis/3vRUXTViyXvIIzPqx8G2PY,194500,4
2022,0.739,0.562,2,-9.011,0,0.113,0.492,0.0226,0.127,0.674,123.954,audio_features,5M7sH8t5OksYq2dnj5lqzZ,spotify:track:5M7sH8t5OksYq2dnj5lqzZ,https://api.spotify.com/v1/tracks/5M7sH8t5OksYq2dnj5lqzZ,https://api.spotify.com/v1/audio-analysis/5M7sH8t5OksYq2dnj5lqzZ,141290,4
2023,0.72,0.803,0,-3.187,1,0.0543,0.208,0.0,0.101,0.529,177.976,audio_features,17XbukXQo0Dq3Asf5xR3of,spotify:track:17XbukXQo0Dq3Asf5xR3of,https://api.spotify.com/v1/tracks/17XbukXQo0Dq3Asf5xR3of,https://api.spotify.com/v1/audio-analysis/17XbukXQo0Dq3Asf5xR3of,190112,4
2024,0.713,0.398,7,-9.252,1,0.122,0.0191,0.0,0.542,0.36,89.941,audio_features,6xtcMf2G2PnTBzAWzVjhYn,spotify:track:6xtcMf2G2PnTBzAWzVjhYn,https://api.spotify.com/v1/tracks/6xtcMf2G2PnTBzAWzVjhYn,https://api.spotify.com/v1/audio-analysis/6xtcMf2G2PnTBzAWzVjhYn,177000,4
2025,0.662,0.475,7,-11.46,0,0.134,0.118,0.0,0.072,0.371,180.024,audio_features,4dMrUpyocVCaDPffNzX6B7,spotify:track:4dMrUpyocVCaDPffNzX6B7,https://api.spotify.com/v1/tracks/4dMrUpyocVCaDPffNzX6B7,https://api.spotify.com/v1/audio-analysis/4dMrUpyocVCaDPffNzX6B7,234667,4
2026,0.676,0.701,8,-5.926,0,0.28,0.0208,0.0,0.0686,0.754,179.975,audio_features,6dGBeN8iin0JUnwz5pOXf3,spotify:track:6dGBeN8iin0JUnwz5pOXf3,https://api.spotify.com/v1/tracks/6dGBeN8iin0JUnwz5pOXf3,https://api.spotify.com/v1/audio-analysis/6dGBeN8iin0JUnwz5pOXf3,293972,4
2027,0.764,0.816,11,-4.251,0,0.0915,0.0744,0.0,0.64,0.529,93.095,audio_features,4RthcfASVN8AVzPbXLsMnI,spotify:track:4RthcfASVN8AVzPbXLsMnI,https://api.spotify.com/v1/tracks/4RthcfASVN8AVzPbXLsMnI,https://api.spotify.com/v1/audio-analysis/4RthcfASVN8AVzPbXLsMnI,183226,4
2028,0.863,0.613,9,-9.974,0,0.0635,0.213,0.0,0.0884,0.218,111.017,audio_features,5OGz1kkynlk5W7lPQlV3cV,spotify:track:5OGz1kkynlk5W7lPQlV3cV,https://api.spotify.com/v1/tracks/5OGz1kkynlk5W7lPQlV3cV,https://api.spotify.com/v1/audio-analysis/5OGz1kkynlk5W7lPQlV3cV,311740,4
2029,0.787,0.668,1,-6.314,1,0.296,0.213,2.2e-05,0.116,0.654,100.149,audio_features,45DozlcewECOrBYaTmKYxy,spotify:track:45DozlcewECOrBYaTmKYxy,https://api.spotify.com/v1/tracks/45DozlcewECOrBYaTmKYxy,https://api.spotify.com/v1/audio-analysis/45DozlcewECOrBYaTmKYxy,156960,4
2030,0.797,0.79,0,-4.901,1,0.0536,0.45,0.0,0.0739,0.946,101.982,audio_features,1HArPCTpjmj7KxrzuTqzA8,spotify:track:1HArPCTpjmj7KxrzuTqzA8,https://api.spotify.com/v1/tracks/1HArPCTpjmj7KxrzuTqzA8,https://api.spotify.com/v1/audio-analysis/1HArPCTpjmj7KxrzuTqzA8,210582,4
2031,0.635,0.838,4,-5.289,0,0.081,0.0182,2.02e-05,0.0342,0.893,174.023,audio_features,1YDyC6PewTjwNNnQcDMr3w,spotify:track:1YDyC6PewTjwNNnQcDMr3w,https://api.spotify.com/v1/tracks/1YDyC6PewTjwNNnQcDMr3w,https://api.spotify.com/v1/audio-analysis/1YDyC6PewTjwNNnQcDMr3w,136653,4
2032,0.731,0.547,5,-7.86,1,0.0433,0.655,3.53e-05,0.116,0.661,94.977,audio_features,4Fxyypvola4ano64v9wyVq,spotify:track:4Fxyypvola4ano64v9wyVq,https://api.spotify.com/v1/tracks/4Fxyypvola4ano64v9wyVq,https://api.spotify.com/v1/audio-analysis/4Fxyypvola4ano64v9wyVq,228548,4
2033,0.675,0.818,11,-3.81,0,0.028,0.305,0.0,0.115,0.918,130.143,audio_features,4hv3kxdkeXls80f1MnFrdg,spotify:track:4hv3kxdkeXls80f1MnFrdg,https://api.spotify.com/v1/tracks/4hv3kxdkeXls80f1MnFrdg,https://api.spotify.com/v1/audio-analysis/4hv3kxdkeXls80f1MnFrdg,203538,4
2034,0.667,0.755,1,-6.034,1,0.239,0.357,0.0,0.129,0.612,173.978,audio_features,6P4LkvvqGfVAXO5WxzKtxp,spotify:track:6P4LkvvqGfVAXO5WxzKtxp,https://api.spotify.com/v1/tracks/6P4LkvvqGfVAXO5WxzKtxp,https://api.spotify.com/v1/audio-analysis/6P4LkvvqGfVAXO5WxzKtxp,187586,4
2035,0.761,0.897,6,-4.353,0,0.0746,0.121,0.0,0.149,0.768,95.048,audio_features,4Vr8SaDbWe3FKTK33Bb7VO,spotify:track:4Vr8SaDbWe3FKTK33Bb7VO,https://api.spotify.com/v1/tracks/4Vr8SaDbWe3FKTK33Bb7VO,https://api.spotify.com/v1/audio-analysis/4Vr8SaDbWe3FKTK33Bb7VO,150316,4
2036,0.576,0.522,5,-9.03,0,0.0467,0.537,0.000541,0.186,0.729,119.592,audio_features,2BHLW0UEeTZJtjSO163HBL,spotify:track:2BHLW0UEeTZJtjSO163HBL,https://api.spotify.com/v1/tracks/2BHLW0UEeTZJtjSO163HBL,https://api.spotify.com/v1/audio-analysis/2BHLW0UEeTZJtjSO163HBL,174667,5
2037,0.513,0.643,8,-10.563,0,0.163,0.578,1.69e-06,0.195,0.325,138.528,audio_features,3yMcwQFws6SYLisfWrQUpa,spotify:track:3yMcwQFws6SYLisfWrQUpa,https://api.spotify.com/v1/tracks/3yMcwQFws6SYLisfWrQUpa,https://api.spotify.com/v1/audio-analysis/3yMcwQFws6SYLisfWrQUpa,179997,3
2038,0.818,0.439,10,-12.905,1,0.226,0.442,3.62e-05,0.149,0.459,96.991,audio_features,7kSM4ah3qZ5KhQUfuytqxu,spotify:track:7kSM4ah3qZ5KhQUfuytqxu,https://api.spotify.com/v1/tracks/7kSM4ah3qZ5KhQUfuytqxu,https://api.spotify.com/v1/audio-analysis/7kSM4ah3qZ5KhQUfuytqxu,216000,4
2039,0.648,0.706,8,-9.75,1,0.0407,0.267,0.00484,0.143,0.794,154.882,audio_features,0QxVH98izHotPu2KZy4P3b,spotify:track:0QxVH98izHotPu2KZy4P3b,https://api.spotify.com/v1/tracks/0QxVH98izHotPu2KZy4P3b,https://api.spotify.com/v1/audio-analysis/0QxVH98izHotPu2KZy4P3b,251227,4
2040,0.899,0.637,10,-3.689,0,0.0561,0.387,0.0,0.401,0.728,120.031,audio_features,2UgtLIaT6m6LjV9hZbG2Nl,spotify:track:2UgtLIaT6m6LjV9hZbG2Nl,https://api.spotify.com/v1/tracks/2UgtLIaT6m6LjV9hZbG2Nl,https://api.spotify.com/v1/audio-analysis/2UgtLIaT6m6LjV9hZbG2Nl,202703,4
2041,0.694,0.445,2,-11.813,1,0.0856,0.0752,3.05e-05,0.117,0.48,157.054,audio_features,0dTMeVkhNwLeXtcG5IhEwV,spotify:track:0dTMeVkhNwLeXtcG5IhEwV,https://api.spotify.com/v1/tracks/0dTMeVkhNwLeXtcG5IhEwV,https://api.spotify.com/v1/audio-analysis/0dTMeVkhNwLeXtcG5IhEwV,111779,4
2042,0.601,0.726,0,-6.042,1,0.3,0.122,0.0,0.108,0.319,177.806,audio_features,0ZeRpNbxgSyscNXvt4VLna,spotify:track:0ZeRpNbxgSyscNXvt4VLna,https://api.spotify.com/v1/tracks/0ZeRpNbxgSyscNXvt4VLna,https://api.spotify.com/v1/audio-analysis/0ZeRpNbxgSyscNXvt4VLna,145634,4
2043,0.747,0.788,10,-6.944,0,0.0306,0.00473,9.03e-05,0.0798,0.34,124.022,audio_features,6fvtq9eaVx9jgIKfs0UvGf,spotify:track:6fvtq9eaVx9jgIKfs0UvGf,https://api.spotify.com/v1/tracks/6fvtq9eaVx9jgIKfs0UvGf,https://api.spotify.com/v1/audio-analysis/6fvtq9eaVx9jgIKfs0UvGf,250227,4
2044,0.743,0.759,5,-5.159,1,0.0773,0.34,0.0,0.12,0.779,125.092,audio_features,3C9mmDHydc18NnRT38o5Bk,spotify:track:3C9mmDHydc18NnRT38o5Bk,https://api.spotify.com/v1/tracks/3C9mmDHydc18NnRT38o5Bk,https://api.spotify.com/v1/audio-analysis/3C9mmDHydc18NnRT38o5Bk,172120,4
2045,0.825,0.515,4,-7.328,0,0.0938,0.0635,3.03e-05,0.0808,0.267,96.04,audio_features,6TX13DdMNI0aV36HPYEd5v,spotify:track:6TX13DdMNI0aV36HPYEd5v,https://api.spotify.com/v1/tracks/6TX13DdMNI0aV36HPYEd5v,https://api.spotify.com/v1/audio-analysis/6TX13DdMNI0aV36HPYEd5v,185000,4
2046,0.775,0.815,9,-2.178,0,0.0523,0.391,0.0,0.243,0.82,142.772,audio_features,02dWC0myaLyUL0J8FRxsHD,spotify:track:02dWC0myaLyUL0J8FRxsHD,https://api.spotify.com/v1/tracks/02dWC0myaLyUL0J8FRxsHD,https://api.spotify.com/v1/audio-analysis/02dWC0myaLyUL0J8FRxsHD,158526,3
2047,0.789,0.672,9,-10.371,0,0.225,0.448,0.0,0.116,0.886,123.0,audio_features,1NNszu5DfHqIsbjarDs3q9,spotify:track:1NNszu5DfHqIsbjarDs3q9,https://api.spotify.com/v1/tracks/1NNszu5DfHqIsbjarDs3q9,https://api.spotify.com/v1/audio-analysis/1NNszu5DfHqIsbjarDs3q9,156400,4
